dataset,grouping,location,latitude,longitude,vegetation,lai,map,mat,family,species,pft,age,a.lf,a.ssba,a.ssbh,a.ssbc,a.shba,a.shbh,a.shbc,a.sbba,a.sbbh,a.sbbc,a.stba,a.stbh,a.stbc,a.cp,a.cs,h.t,h.c,d.ba,d.bh,d.cr,c.d,m.lf,m.ss,m.sh,m.sb,m.st,m.so,m.br,m.rf,m.rc,m.rt,m.to,a.ilf,ma.ilf,r.st,r.ss,r.sb,r.sh,n.lf,n.ss,n.sb,n.sh,n.rf,n.rc,growingCondition,status,light,method_lai,method_age,method_a.lf,method_a.ssba,method_a.ssbh,method_a.ssbc,method_a.shba,method_a.shbh,method_a.shbc,method_a.sbba,method_a.sbbh,method_a.sbbc,method_a.stba,method_a.stbh,method_a.stbc,method_a.cp,method_a.cs,method_h.t,method_h.c,method_d.ba,method_d.bh,method_d.cr,method_c.d,method_m.lf,method_m.ss,method_m.sh,method_m.sb,method_m.st,method_m.so,method_m.br,method_m.rf,method_m.rc,method_m.rt,method_m.to,method_a.ilf,method_ma.ilf,method_r.st,method_r.ss,method_r.sb,method_r.sh,method_n.lf,method_n.ss,method_n.sb,method_n.sh,method_n.rf,method_n.rc,method_light
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Euphorbiaceae,Hevea brasiliensis,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,NA,0.265470445,9.19782583,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Euphorbiaceae,Hevea brasiliensis,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,7.3,NA,0.172523958,5.959026766,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Euphorbiaceae,Hevea brasiliensis,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,2.3,NA,0.1126817,6.273754857,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = high; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,NA,0.156290154,5.224461695,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = high; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,2.3,NA,0.074802823,3.16227766,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = high; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,3.5,NA,0.074166203,3.398529094,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,2.3,NA,0.287433827,5.244044241,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,2,NA,0.165521141,3.582945715,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.4,NA,0.079577472,2.915475947,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,2.5,NA,0.159154943,3.834057903,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,12,NA,0.789408518,11.7260394,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,NA,0.569774696,10.02422067,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = low; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,4,NA,0.160109873,4.298837052,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = high; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,2.5,NA,0.122549306,4.347413024,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = high; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,4.9,NA,0.200535228,5.245950819,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,0.161383112,3.746998799,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.6,NA,0.151197196,3.894868419,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2.9,NA,0.113636629,3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,2.1,NA,0.116819728,3.146426545,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = high; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.5,NA,0.060478878,3.098386677,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = high; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,7.2,NA,0.19544227,6.348228099,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = high; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,3,NA,0.072574654,3.3,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,5,NA,0.477464829,8.732697178,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,5.5,NA,0.326649605,5.175905718,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,6.8,NA,0.369239468,7.082372484,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,6.8,NA,0.454673841,7.441773982,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,9,NA,0.464732434,7.141428429,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,8.5,NA,0.525211312,9.597916441,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,6,NA,0.340591578,6.79337913,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,4.4,NA,0.358098622,7.501999733,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,5,NA,0.291890166,6.7,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = high; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,6.3,NA,0.321492985,6.727555277,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = high; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,4.5,NA,0.242870443,5.296225071,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = high; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,3.7,NA,0.126050715,4,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = high; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Apocynaceae,Alstonia scholaris,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,4.3,NA,0.132416913,4.489988864,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
